BOTTLE,20191105CCHSIOCBG
# Merged parameters: D15N_NO3, D15N_NO3_FLAG_W, D15N_NO3+NO2, D15N_NO3+NO2_FLAG_W, D18O_NO3+NO2, D18O_NO3+NO2_FLAG_W, D18O_NO3, D18O_NO3_FLAG_W
# Merged parameters: CHLORA, CHLORA_FLAG_W
# Merged parameters: CDOM325, CDOM325_FLAG_W, CDOM340, CDOM340_FLAG_W, CDOM380, CDOM380_FLAG_W, CDOM412, CDOM412_FLAG_W, CDOM443, CDOM443_FLAG_W, CDOM490, CDOM490_FLAG_W, CDOM555, CDOM555_FLAG_W, CDOMSL, CDOMSL_FLAG_W, CDOMSN, CDOMSN_FLAG_W
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CFC113, CFC113_FLAG_W, SF6, SF6_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR, DELC13, DELC13_FLAG_W, DOC, DOC_FLAG_W
# 20170704CCHSIORJL
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CFC113, CFC113_FLAG_W, SF6, SF6_FLAG_W
# Merged parameters from Stations 1-83.txt (submission by C.Berys for J.Happell on 2017-05-26)
# 20170314CCHSIOCBG
# fix SOCCOM float information 
#BOTTLE,20161207CCHSIOCBG
#BOTTLE,20161202CCHSIOCBG
#BOTTLE,20160326SIO
#
#BOTTLE,20190923PRINUNIVRMK
# 04/13/16 Initialized README file   
# Data source: CCHDO 20160413  
# SHIP: R/V Roger Revelle  
# Cruise: I08S; RR1603  
# Region: south central Indian Ocean  
# EXPOCODE: 33RR20160208  
# DATES: 20160208 - 20160316  
# Chief Scientist: A. Macdonald  
# 83 stations with 36 place U.S.Hyd. Rosette  
# SOCCOM Biogeochemical floats deployed:  
# Sta   WMO_ID  Lat       Lon       Date         
# 11    5904687  -63.5      82.0     20160222  
# 25    5904686  -57.5      82.5     20160224  
# 36    5904684  -53.0      87.5     20160228  
# 41    5904682  -50.5      89.8     20160301  
# 48    5904683  -47.0      93.1     20160303  
# 56    5904688  -42.4      95.0     20160305  
# Supported by NSF Award PLR-1425989 to J.L. Sarmiento et al.  
# CTD: Who - J.Swift,S.Becker; Status - final  
#       Notes:   
#       Includes CTD  
# Salinity: Who - S.Becker,J.Swift; Status - final  
#       Notes:    
# Nutrients: Who - S.Becker,J.Swift; Status - final  
#       Notes:nitrate, nitrite, silicate, phopshpate, ammonium 
# O2: Who - S.Becker,J.Swift; Status - final  
#       Notes:  
# TCO2: Who - R.Wanninkhof; Status - final  
#       Notes:   
# ALKALI: Who - A.Dickson; Status - preliminary  
#       Notes:   
# pH: Who - A.Dickson; Status - preliminary  
#       Notes:   
# CFC: Who - W.Smethie;R.Fine; Status - final  
#       Notes:  Additionally includes SF6 and CFC-113 
#       Rcd 5/30/2017 
# C14: Who - R.Key;A.McNichol; Status - final  
#       Notes:  Includes C13 
#       Added with QC 9/10/19 
# O18: Who - P.Schlosser; Status - collected  
#       Notes:   
# DOC:  Who - C.Carlson; Status - final 
#         Notes: final data rcd 6/3/18 
# HPLC: Who - N.Nelson; Status - final 
#       Notes: submitted to SeaBASS 6/2019 
# CDOM: Who - N.Nelson; Status - preliminary 
#       Notes: submitted to CCHDO 6/25/19 
#       Merged 8/20/19 RMK 
# POC: Who - N.Nelson; Status - lost 
#       Notes: shipping problem 
# These data should be cited as:  
# data provider(s), cruise name or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data file date."" For further information", please contact one of the parties listed above or cchdo@ucsd.edu. Users are also requested to acknowledge the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting from their use.
# References that have used data from this cruise:  
#
# CDOM Comments
# I8S/I9N 2016 Section Preliminary Data
# UCSB CDOM Project
# 2017/5/11, N.B. Nelson, UCSB (norm@eri.ucsb.edu)
# Absorption Coefficient of 0.2um filtered SW (acdom) at 325 nm
# Determined using a 200cm liquid waveguide spectrometer system
#
# CHLORA Comments
# UCSB,CDOM,PROJECT
# CHLOROPHYLL,A,(MG/M3)
# I8S,SECTION,2016
# Fluorometric,Analysis,at,sea
# Calibration,from,Nathalie,Guillocheau,&,Janice,Jones,cal,22-Aug-14,
# SCALE,Fd,Tau,Tau/(Tau-1),
# HIGH,0.138925422,1.9539,2.0483,
# MED,0.138626676,1.9496,2.0531,
# LOW,0.126879138,1.8885,2.1255,
# Norm,Nelson,,UCSB,(norm@eri.ucsb.edu)
# 
# For data citation, please use the data providers listed below.
#
# Duties                  Name              Affiliation   Email Address             
# ===========================================================================
# Chief Scientist         Alison Macdonald  *WHOI*        amacdonald@whoi.edu       
# Co-Chief Scientist      Viviane Menezes   *WHOI*        vmenezes@whoi.edu         
#                            
# Program                   Affiliation  PI                  Email                  
# ======================================================================================
# *CTDO* Data, Salinity,    *UCSD*,      Susan Becker,       sbecker@ucsd.edu,      
# Nutrients, Dissolved O2   *SIO*        Jim Swift           jswift@ucsd.edu        
# Total CO2 (DIC),          *AOML*,      Rik Wanninkhof      Rik.Wanninkhof@noaa.gov
# Underway pCO2             *NOAA*                                                  
# Total Alkalinity, pH      *UCSD*,      Andrew Dickson      adickson@ucsd.edu      
#                           *SIO*                           
# ADCP                      *UH*         Jules Hummon        Hummon@hawaii.edu      
# *LADCP*                   *LDEO*,      Andreas Thurnherr,  ant@ldeo.columbia.edu, 
#                                        William Smethie,    bsmeth@ldeo.columbia.edu
#                           *UH*         David Ho            ho@hawaii.edu          
# *CFCs*, SF6               *RSMAS*      Jim Happel          jhappell@rsmas.miami.edu
# DOC, TDN                  *UCSB*       Craig Carlson       carlson@lifesci.ucsb.edu
# Transmissometry           *TAMU*       Wilf Gardner        wgardner@ocean.tamu.edu
# Chipod                    *OSU*,       Jonathan Nash,      nash@coas.oregonstate.edu
#                           *UCSD*       Jen Mackinnon       jmackinnon@ucsd.edu 
# *CDOM*, *HPLC*, *POC*     *UCSB*       Norm Nelson         norm@icess.ucsb.edu    
# 13C/14C                   *WHOI*,      Ann McNichol,       amcnichol@whoi.edu,    
#                           *Princeton*  Robert Key          401 Sayre Hall
#                                                            Princeton University
#                                                            08544 Princeton , NJ 
# δO^18                     *LDEO*       Peter Schlosser     schlosser@ldeo.columbia.edu
#                                                                                       
# δN^15 and δO^18 in NO3    *VUB*        Francois Fripiat    ffripiat@ulb.ac.be     
# *NOAA* Drifters           *AOML*       Shaun Dolk          shaun.dolk@noaa.gov    
# *SOCCOM* Floats           *UW*,        Stephen Riser,      riser@ocean.washington.edu
#                           *MBARI*,     Ken Johnson,        johnson@mbari.org, 
#                           *SIO*        Lynne Talley        ltalley@ucsd.edu       
# *SOCCOM* Optical Sensors  *Princeton*  Emmanuel Boss       emmanuel.boss@maine.edu
# Bathymetry, Underway      *UCSD*,      Bruce Applegate     bapplegate@ucsd.edu    
# Thermosalinograph         *SIO*                                                  
# 
# 
# These data should be cited as: 
#
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#
#| Some of the data in these files are preliminary, and are subject to final
#| calibration and processing. Users should maintain caution in their
#| interpretation and use. See header comments within the file for more information.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NH4,NH4_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TON,TON_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,D14C-DOC,D14C-DOC_FLAG_W,DOM,DOM_FLAG_W,CHLORA,CHLORA_FLAG_W,HPLC,HPLC_FLAG_W,AP,AP_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,D15N_NO3+NO2,D15N_NO3+NO2_FLAG_W,D18O_NO3+NO2,D18O_NO3+NO2_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W
33RR20160208,       I08S,       8,          1,         16,         16,2,20160220,       1751,   -65.1000,    79.6066,       3525,  1197.7,   0.5898,  34.6822,2,  34.6822,2,    213.6,2,   216.5,2,   104.9,2,    0.13,2,   31.73,2,    0.00,2,    2.24,2,   0.866,2,   0.474,4,   0.062,4,         0.411,4,  2254.0,2, 2353.93,3,   7.5954,6,    24.98,   0.5883, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    41.4,2,     -999.0,1,    4.78,2,20160220.0,   1850.0, -65.0999,  79.6066,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.78,2,       1.91,2,       1.91,2
33RR20160208,       I08S,       8,          1,         17,         17,2,20160220,       1751,   -65.1000,    79.6066,       3525,  1099.6,   0.8569,  34.7074,2,  34.7079,2,    207.6,2,   208.3,2,   107.3,2,    0.02,2,   31.65,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  -999.0,9, -999.00,9,-999.0000,9,  -999.00,   0.8572, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    41.1,2,     -999.0,1,    4.75,2,20160220.0,   1853.0, -65.0999,  79.6067,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.75,2,       1.98,2,       1.98,2
33RR20160208,       I08S,       8,          1,         18,         18,2,20160220,       1751,   -65.1000,    79.6066,       3525,  1001.9,   0.9546,  34.7124,2,  34.7122,2,    206.4,2,   207.1,2,   104.3,2,    0.00,2,   31.47,2,    0.00,2,    2.21,2,   0.438,2,   0.243,2,   0.023,2,         0.198,2,  2253.9,2, 2356.91,2,   7.6011,2,    24.98,   0.9551, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    39.8,2,     -999.0,1,    4.75,2,20160220.0,   1856.0, -65.0999,  79.6067,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.75,2,       2.01,2,       2.01,2
33RR20160208,       I08S,       8,          1,         19,         19,2,20160220,       1751,   -65.1000,    79.6066,       3525,   899.6,   1.0073,  34.7118,2,  34.7102,2,    206.6,2,   206.6,2,   101.2,2,    0.04,2,   31.36,2,    0.00,2,    2.21,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  -999.0,9, -999.00,9,-999.0000,9,  -999.00,   1.0104, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    40.5,2,     -999.0,1,    4.79,2,20160220.0,   1859.0, -65.0999,  79.6067,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.79,2,       1.97,2,       1.97,2
33RR20160208,       I08S,       8,          1,         20,         20,2,20160220,       1751,   -65.1000,    79.6066,       3525,   798.7,   1.0905,  34.7126,2,  34.7122,2,    204.2,2,   206.5,2,    98.1,2,    0.08,2,   31.28,2,    0.00,2,    2.20,2,   0.539,2,   0.306,2,   0.034,2,         0.261,2,  2254.7,2, 2352.72,2,   7.5997,2,    24.96,   1.0906, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    38.6,3,     -999.0,1,    4.77,2,20160220.0,   1902.0, -65.0999,  79.6066,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.77,2,       1.90,2,       1.90,2
33RR20160208,       I08S,       8,          1,         21,         21,2,20160220,       1751,   -65.1000,    79.6066,       3525,   697.2,   1.1390,  34.7099,2,  34.7067,2,    203.0,2,   204.7,2,    95.5,2,    0.07,2,   31.21,2,    0.00,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  -999.0,9, -999.00,9,-999.0000,9,  -999.00,   1.1392, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    40.3,2,     -999.0,1,    4.77,2,20160220.0,   1905.0, -65.0999,  79.6067,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.77,2,       2.07,2,       2.07,2
33RR20160208,       I08S,       8,          1,         22,         22,2,20160220,       1751,   -65.1000,    79.6066,       3525,   597.7,   1.3020,  34.7162,2,  34.7159,2,    202.4,2,   202.8,4,    92.6,2,    0.14,2,   31.06,2,    0.00,2,    2.18,2,   0.559,2,   0.324,2,   0.038,2,         0.262,2,  2250.8,2, 2350.36,2,   7.5991,2,    24.96,   1.3022, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    39.7,2,     -999.0,1,    4.73,2,20160220.0,   1908.0, -65.0999,  79.6065,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.73,2,       1.85,2,       1.85,2
33RR20160208,       I08S,       8,          1,         23,         23,2,20160220,       1751,   -65.1000,    79.6066,       3525,   501.1,   1.1811,  34.6902,2,  34.6898,2,    202.1,2,   205.4,2,    89.2,2,    0.01,2,   31.29,2,    0.00,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  -999.0,9, -999.00,9,-999.0000,9,  -999.00,   1.1833, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    39.2,2,     -999.0,1,    4.73,2,20160220.0,   1911.0, -65.0999,  79.6069,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.73,2,       1.78,2,       1.78,2
33RR20160208,       I08S,       8,          1,         24,         24,2,20160220,       1751,   -65.1000,    79.6066,       3525,   449.8,   1.1715,  34.6810,2,  34.6743,2,    201.0,2,   205.3,2,    87.4,2,    0.04,2,   31.45,2,    0.00,2,    2.20,2,   0.931,2,   0.500,2,   0.076,2,         0.474,2,  2252.9,2, 2346.37,2,   7.5877,2,    24.97,   1.1722, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    39.3,2,     -999.0,1,    4.72,2,20160220.0,   1913.0, -65.0999,  79.6067,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.72,2,       1.93,2,       1.93,2
33RR20160208,       I08S,       8,          1,         25,         25,2,20160220,       1751,   -65.1000,    79.6066,       3525,   402.1,   1.1147,  34.6653,2,  34.6660,2,    204.0,2,   206.2,2,    85.8,2,    0.00,2,   31.63,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  -999.0,9, -999.00,9,-999.0000,9,  -999.00,   1.1160, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    43.6,3,     -999.0,1,    4.79,2,20160220.0,   1915.0, -65.0999,  79.6069,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.79,2,       1.82,2,       1.82,2
33RR20160208,       I08S,       8,          1,         26,         26,2,20160220,       1751,   -65.1000,    79.6066,       3525,   350.1,   0.9945,  34.6462,2,  34.6460,2,    209.5,2,   209.8,2,    84.4,2,    0.00,2,   31.80,2,    0.00,2,    2.24,2,   1.354,2,   0.691,4,   0.106,2,         0.514,2,  2250.1,2, 2342.36,2,   7.5814,2,    24.97,   0.9940, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    39.4,2,     -999.0,1,    4.82,2,20160220.0,   1917.0, -65.0999,  79.6067,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.82,2,       1.94,2,       1.94,2
33RR20160208,       I08S,       8,          1,         27,         27,2,20160220,       1751,   -65.1000,    79.6066,       3525,   300.7,   0.7335,  34.6090,2,  34.6080,2,    222.2,2,   219.1,2,    81.6,2,    0.02,2,   32.01,2,    0.00,2,    2.26,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  -999.0,9, -999.00,9,-999.0000,9,  -999.00,   0.7330, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    40.9,2,     -999.0,1,    4.82,2,20160220.0,   1920.0, -65.0999,  79.6066,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.82,2,       2.08,2,       2.08,2
33RR20160208,       I08S,       8,          1,         28,         28,2,20160220,       1751,   -65.1000,    79.6066,       3525,   251.0,   0.3254,  34.5551,2,  34.5548,2,    230.8,2,   230.9,2,    77.7,2,    0.00,2,   32.05,2,    0.00,2,    2.25,2,   2.359,2,   1.225,2,   0.200,2,         1.095,2,  2247.2,2, 2335.96,2,   7.5763,2,    24.97,   0.3273, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    39.2,2,     -999.0,1,    4.90,2,20160220.0,   1922.0, -65.0999,  79.6065,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.90,2,       2.02,2,       2.02,2
33RR20160208,       I08S,       8,          1,         29,         29,2,20160220,       1751,   -65.1000,    79.6066,       3525,   200.3,   0.1361,  34.5099,2,  34.5085,2,    243.5,2,   237.0,2,    74.9,2,    0.00,2,   32.21,2,    0.01,2,    2.27,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  2245.1,2, 2331.16,2,   7.5730,2,    24.98,   0.1372, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    40.8,2,     -999.0,1,    4.83,2,20160220.0,   1924.0, -65.0998,  79.6065,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.83,2,       2.02,2,       2.02,2
33RR20160208,       I08S,       8,          1,         30,         30,2,20160220,       1751,   -65.1000,    79.6066,       3525,   151.1,  -0.3262,  34.4434,2,  34.4446,2,    266.5,2,   253.3,3,    69.9,2,    0.00,2,   31.86,2,    0.02,2,    2.24,2,   3.229,2,   1.717,2,   0.294,2,         1.565,2,  2239.0,2, 2326.19,2,   7.5793,2,    24.98,  -0.3312, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    41.0,2,     -999.0,1,    4.97,2,20160220.0,   1926.0, -65.0998,  79.6065,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.94,2,       2.11,2,       2.39,2
33RR20160208,       I08S,       8,          1,         31,         31,2,20160220,       1751,   -65.1000,    79.6066,       3525,   126.8,  -0.9043,  34.3753,2,  34.3733,2,    278.4,2,   272.1,2,    64.9,2,    0.07,2,   31.26,2,    0.03,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  2230.6,2, 2321.82,2,   7.5907,2,    24.97,  -0.8972, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    42.2,2,     -999.0,1,    5.00,2,20160220.0,   1928.0, -65.0998,  79.6066,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       5.02,2,       2.27,2,       2.37,2
33RR20160208,       I08S,       8,          1,         32,         32,2,20160220,       1751,   -65.1000,    79.6066,       3525,   101.5,  -0.7191,  34.3575,2,  34.3553,2,    262.8,2,   266.5,2,    65.5,2,    0.17,2,   31.57,2,    0.04,2,    2.24,2,   3.544,2,   1.907,2,   0.327,2,         1.814,2,  2230.5,2, 2319.60,2,   7.5830,2,    24.97,  -0.7201, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    41.9,2,     -999.0,1,    5.01,2,20160220.0,   1929.0, -65.0998,  79.6066,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.99,2,       2.18,2,       2.56,2
33RR20160208,       I08S,       8,          1,         33,         33,2,20160220,       1751,   -65.1000,    79.6066,       3525,    74.8,  -1.1849,  34.2471,2,  34.2773,2,    282.1,2,   263.5,2,    62.4,2,    0.21,2,   31.55,2,    0.15,2,    2.23,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  2224.7,2, 2315.04,6,   7.5775,2,    24.96,  -1.1559, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    40.9,2,     -999.0,1,    5.09,2,20160220.0,   1932.0, -65.0998,  79.6066,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       4.97,2,       2.31,2,       2.51,2
33RR20160208,       I08S,       8,          1,         34,         34,2,20160220,       1751,   -65.1000,    79.6066,       3525,    49.4,  -1.6216,  34.1387,2,  34.1385,2,    295.0,2,   296.1,2,    56.0,2,    1.02,2,   29.74,2,    0.11,2,    2.10,2,   4.169,2,   2.241,2,   0.389,2,         2.038,2,  2210.9,2, 2307.72,2,   7.6104,6,    24.97,  -1.6156, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    41.3,2,     -999.0,1,    5.40,2,20160220.0,   1934.0, -65.0998,  79.6065,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       5.28,2,       2.54,2,       2.70,2
33RR20160208,       I08S,       8,          1,         35,         35,2,20160220,       1751,   -65.1000,    79.6066,       3525,    25.5,  -1.4830,  33.8785,2,  33.8773,2,    364.1,2,   333.0,3,    48.4,2,    0.22,2,   27.08,2,    0.07,2,    1.91,2,-999.000,9,-999.000,9,-999.000,9,-999.000000000,9,  2170.4,2, 2294.19,2,   7.6783,6,    24.98,  -1.4872, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    44.4,2,     -999.0,1,    5.92,2,20160220.0,   1936.0, -65.0997,  79.6066,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       5.76,2,       2.93,2,       3.03,2
33RR20160208,       I08S,       8,          1,         36,         36,2,20160220,       1751,   -65.1000,    79.6066,       3525,     6.4,  -0.2078,  32.8004,2,  32.8006,2,    363.2,2,   362.6,2,    28.2,2,    0.94,2,   20.45,2,    0.20,2,    1.30,2,   6.096,6,   2.930,6,   0.533,6,         2.459,6,  2075.2,6, 2225.56,2,   7.7720,6,    24.97,  -0.2069, -999.00,-999,  -999.0,  -999.0,-999,  -999.0, -999.00,1,-999.000,9,    45.6,2,     -999.0,1,    8.16,2,20160220.0,   1938.0, -65.0998,  79.6065,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,       7.36,2,       4.06,2,       4.52,2
33RR20160208,       I08S,       9,          1,          1,          1,2,20160221,       0019,   -64.5799,    80.3926,       3667,  3675.2,  -0.1113,  34.6595,2,  34.6597,2,    232.1,2,   232.1,2,   140.4,2,    0.00,2,   32.49,2,    0.00,2,    2.30,2,   1.153,2,   0.588,2,   0.076,2,         0.365,2,  2256.7,6, 2356.39,2,   7.5925,2,    24.93,  -0.1112,    0.52,2,  -999.0,  -153.1,2,     2.1, -999.00,1,-999.000,9,  -999.0,9,     -999.0,9, -999.00,9,20160221.0,     19.0, -64.5799,  80.3926,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9
